ROLE_NAME | ROLE_ID | PERM_CODE | PERM_ID | CATEGORY
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | postes:read | 828db94b-4b23-4531-80c4-f9fc2faefbfe | hr
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | postes:update | 681974f5-ad37-4c28-9218-6c6f7dac3e33 | hr
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | prospecting:create | a6756b6b-047e-4516-afbf-cee0423eb90f | campaigns
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | prospecting:delete | 58356148-4a30-4cca-989e-0245b1db8650 | campaigns
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | prospecting:read | 2c5e00a6-7b7c-4eb5-813a-91a42e94d21c | campaigns
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | prospecting:update | 13ba8abd-3b5a-4cbc-96fa-579c914a1334 | campaigns
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | reports.create | a9182345-5d50-4a59-b293-1afd89854483 | reports
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | reports.view | 4317dfec-0902-4945-89ba-2b5d9dfeb4db | reports
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | reports:read | ac54314c-5faa-45b1-b25c-bcabcd146019 | reports
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | secteurs_activite:create | 1e14de20-6496-445b-9969-66433ca86eba | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | secteurs_activite:delete | af6956d6-f2f2-456e-9578-228cd12c5f14 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | secteurs_activite:read | 22477de5-a1f4-4326-9303-d325968cc83d | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | secteurs_activite:update | 7b11db3b-5382-43a2-b799-8ec8598ccaf1 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | stage_actions:create | ae95f47c-7a9f-4aac-91fc-27cf6dad5bd8 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | stage_actions:delete | fdffedcc-264b-412b-b196-a8324633e93d | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | stage_actions:read | d5400e75-93ac-4f86-b1c4-65248c109dec | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | stage_actions:update | 9d3cdbb9-2422-4718-baa9-969e572c9832 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | supervisors:create | fcd0d6bd-bcdc-4655-8b9c-f5293cf5ced9 | hr
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | supervisors:delete | 0ac63b3e-a37d-47f5-abf0-f15978f9caa6 | hr
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | supervisors:read | a3236b69-be34-45e6-9257-77078fa965f4 | hr
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | tasks:create | 9131d115-fac3-4ec5-860a-23b7697c816b | tasks
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | tasks:delete | 38e30683-9ee7-4ac0-8dd5-f2b62bf4e056 | tasks
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | tasks:read | f78c8e62-5954-4207-8bb4-7c37a10bbcc4 | tasks
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | tasks:update | b1d62109-c7a2-48e4-a332-bc4064a4821e | tasks
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | taux_horaires:create | de51f2ac-462e-4687-97fc-d0bc442d7ea1 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | taux_horaires:delete | 09dc8d17-8ef0-4a25-b791-06ed62cbf7b4 | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | taux_horaires:read | 9af2bc23-054e-4d5f-b15a-0c087fdde23a | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | taux_horaires:update | 2ebd18ee-0ec5-4076-aa83-ad0abfc2baeb | config
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | time_entries:create | 3c3159c6-00e3-4f93-a902-a273df1e1363 | time
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | time_entries:delete | 19b1c249-3e19-40c4-a6ec-26d2b5fc038e | time
ADMIN_IT | 568c2598-4980-463c-9736-0b1e4367f85b | time_entries:read | 6c302fa8-5785-43e9-8b24-83b0741597f2 | time
